id,factor_id/id,item_id/id,score_id/id,note,state
vote_2071,factor_515,item_4,score_3,,valid
vote_2072,factor_517,item_4,score_3,,valid
vote_2073,factor_516,item_4,score_3,,valid
vote_2075,factor_513,item_4,score_1,,valid
vote_2076,factor_524,item_4,score_1,,valid
vote_2078,factor_526,item_4,score_1,,valid
vote_2079,factor_527,item_4,score_1,,valid
vote_2080,factor_523,item_4,score_1,,valid
vote_2081,factor_519,item_4,score_1,,valid
vote_2082,factor_520,item_4,score_1,,valid
vote_2083,factor_521,item_4,score_3,,valid
vote_2084,factor_638,item_4,score_1,,valid
vote_2085,factor_637,item_4,score_1,,valid
vote_2086,factor_643,item_4,score_3,,valid
vote_2087,factor_642,item_4,score_3,,valid
vote_2089,factor_639,item_4,score_1,,valid
vote_2090,factor_640,item_4,score_1,,valid
vote_2091,factor_775,item_4,score_3,,valid
vote_2092,factor_776,item_4,score_3,,valid
vote_2093,factor_489,item_4,score_1,,valid
vote_2094,factor_488,item_4,score_1,,valid
vote_2096,factor_487,item_4,score_1,,valid
vote_2097,factor_490,item_4,score_1,,valid
vote_2098,factor_502,item_4,score_1,,valid
vote_2099,factor_500,item_4,score_3,,valid
vote_2100,factor_501,item_4,score_3,,valid
vote_2101,factor_809,item_4,score_2,,valid
vote_2102,factor_495,item_4,score_3,,valid
vote_2103,factor_494,item_4,score_1,,valid
vote_2104,factor_493,item_4,score_3,,valid
vote_2105,factor_492,item_4,score_1,,valid
vote_2106,factor_496,item_4,score_3,,valid
vote_2107,factor_497,item_4,score_3,,valid
vote_2108,factor_498,item_4,score_3,,valid
vote_2109,factor_650,item_4,score_1,,valid
vote_2110,factor_479,item_4,score_1,,valid
vote_2111,factor_478,item_4,score_1,,valid
vote_2112,factor_477,item_4,score_1,,valid
vote_2113,factor_483,item_4,score_3,,valid
vote_2114,factor_484,item_4,score_1,,valid
vote_2115,factor_481,item_4,score_1,,valid
vote_2116,factor_482,item_4,score_1,,valid
vote_2117,factor_562,item_4,score_3,,valid
vote_2118,factor_561,item_4,score_3,,valid
vote_2119,factor_560,item_4,score_3,,valid
vote_2120,factor_546,item_4,score_3,,valid
vote_2121,factor_545,item_4,score_3,,valid
vote_2122,factor_547,item_4,score_3,,valid
vote_2123,factor_549,item_4,score_3,,valid
vote_2124,factor_548,item_4,score_1,,valid
vote_2125,factor_551,item_4,score_3,,valid
vote_2126,factor_550,item_4,score_3,,valid
vote_2127,factor_565,item_4,score_1,,valid
vote_2128,factor_564,item_4,score_1,,valid
vote_2129,factor_553,item_4,score_3,,valid
vote_2130,factor_557,item_4,score_3,,valid
vote_2131,factor_555,item_4,score_1,,valid
vote_2132,factor_556,item_4,score_3,,valid
vote_2133,factor_554,item_4,score_3,,valid
vote_2134,factor_540,item_4,score_3,,valid
vote_2135,factor_539,item_4,score_3,,valid
vote_2136,factor_541,item_4,score_3,,valid
vote_2137,factor_538,item_4,score_1,,valid
vote_2138,factor_542,item_4,score_1,,valid
vote_2139,factor_910,item_5,score_3,,valid
vote_2140,factor_909,item_5,score_3,,valid
vote_2141,factor_911,item_5,score_1,,valid
vote_2142,factor_912,item_5,score_3,,valid
vote_2143,factor_924,item_5,score_3,,valid
vote_2144,factor_925,item_5,score_3,,valid
vote_2145,factor_926,item_5,score_3,,valid
vote_2146,factor_927,item_5,score_3,,valid
vote_2147,factor_928,item_5,score_3,,valid
vote_2148,factor_929,item_5,score_3,,valid
vote_2149,factor_930,item_5,score_3,,valid
vote_2150,factor_921,item_5,score_3,,valid
vote_2151,factor_922,item_5,score_3,,valid
vote_2152,factor_923,item_5,score_3,,valid
vote_2153,factor_299,item_5,score_3,,valid
vote_2154,factor_300,item_5,score_3,,valid
vote_2155,factor_301,item_5,score_3,,valid
vote_2156,factor_302,item_5,score_3,,valid
vote_2157,factor_303,item_5,score_3,,valid
vote_2158,factor_305,item_5,score_3,,valid
vote_2159,factor_306,item_5,score_3,,valid
vote_2160,factor_898,item_5,score_1,,valid
vote_2161,factor_897,item_5,score_1,,valid
vote_2162,factor_900,item_5,score_1,,valid
vote_2163,factor_899,item_5,score_1,,valid
vote_2164,factor_905,item_5,score_3,,valid
vote_2165,factor_907,item_5,score_3,,valid
vote_2166,factor_904,item_5,score_1,,valid
vote_2167,factor_903,item_5,score_3,,valid
vote_2168,factor_902,item_5,score_3,,valid
vote_2169,factor_906,item_5,score_3,,valid
vote_2170,factor_935,item_5,score_3,,valid
vote_2171,factor_934,item_5,score_3,,valid
vote_2172,factor_932,item_5,score_3,,valid
vote_2173,factor_933,item_5,score_3,,valid
vote_2174,factor_871,item_5,score_3,,valid
vote_2175,factor_870,item_5,score_1,,valid
vote_2177,factor_873,item_5,score_1,,valid
vote_2178,factor_872,item_5,score_3,,valid
vote_2179,factor_868,item_5,score_3,,valid
vote_2180,factor_867,item_5,score_3,,valid
vote_2181,factor_874,item_5,score_3,,valid
vote_2182,factor_875,item_5,score_1,,valid
vote_2184,factor_877,item_5,score_1,,valid
vote_2186,factor_878,item_5,score_3,,valid
vote_2187,factor_880,item_5,score_3,,valid
vote_2188,factor_881,item_5,score_3,,valid
vote_2189,factor_883,item_5,score_3,,valid
vote_2190,factor_879,item_5,score_3,,valid
vote_2191,factor_884,item_5,score_3,,valid
vote_2192,factor_887,item_5,score_3,,valid
vote_2193,factor_886,item_5,score_3,,valid
vote_2194,factor_885,item_5,score_3,,valid
vote_2195,factor_892,item_5,score_3,,valid
vote_2196,factor_891,item_5,score_3,,valid
vote_2197,factor_890,item_5,score_3,,valid
vote_2198,factor_889,item_5,score_3,,valid
vote_2199,factor_894,item_5,score_3,,valid
vote_2200,factor_893,item_5,score_3,,valid
vote_2201,factor_919,item_5,score_3,,valid
vote_2202,factor_914,item_5,score_3,,valid
vote_2203,factor_915,item_5,score_3,,valid
vote_2204,factor_916,item_5,score_3,,valid
vote_2205,factor_917,item_5,score_3,,valid
vote_2207,factor_732,item_5,score_1,,valid
vote_2208,factor_730,item_5,score_1,,valid
vote_2209,factor_731,item_5,score_1,,valid
vote_2210,factor_733,item_5,score_1,,valid
vote_2211,factor_664,item_5,score_1,,valid
vote_2212,factor_665,item_5,score_1,,valid
vote_2213,factor_668,item_5,score_1,,valid
vote_2214,factor_667,item_5,score_1,,valid
vote_2216,factor_678,item_5,score_1,,valid
vote_2217,factor_680,item_5,score_1,,valid
vote_2218,factor_679,item_5,score_1,,valid
vote_2220,factor_657,item_5,score_3,,valid
vote_2221,factor_658,item_5,score_1,,valid
vote_2223,factor_660,item_5,score_3,,valid
vote_2224,factor_661,item_5,score_1,,valid
vote_2225,factor_662,item_5,score_1,,valid
vote_2226,factor_652,item_5,score_3,,valid
vote_2227,factor_654,item_5,score_3,,valid
vote_2228,factor_653,item_5,score_1,,valid
vote_2229,factor_655,item_5,score_1,,valid
vote_2230,factor_674,item_5,score_1,,valid
vote_2231,factor_670,item_5,score_3,,valid
vote_2232,factor_675,item_5,score_1,,valid
vote_2233,factor_672,item_5,score_1,,valid
vote_2234,factor_673,item_5,score_3,,valid
vote_2235,factor_671,item_5,score_3,,valid
vote_2237,factor_710,item_5,score_3,,valid
vote_2238,factor_711,item_5,score_1,,valid
vote_2239,factor_712,item_5,score_1,,valid
vote_2240,factor_707,item_5,score_3,,valid
vote_2241,factor_709,item_5,score_1,,valid
vote_2242,factor_717,item_5,score_3,,valid
vote_2243,factor_715,item_5,score_3,,valid
vote_2244,factor_721,item_5,score_1,,valid
vote_2245,factor_720,item_5,score_3,,valid
vote_2246,factor_719,item_5,score_3,,valid
vote_2247,factor_718,item_5,score_3,,valid
vote_2248,factor_716,item_5,score_3,,valid
vote_2249,factor_727,item_5,score_3,,valid
vote_2250,factor_728,item_5,score_3,,valid
vote_2251,factor_723,item_5,score_1,,valid
vote_2252,factor_724,item_5,score_3,,valid
vote_2253,factor_725,item_5,score_3,,valid
vote_2254,factor_726,item_5,score_3,,valid
vote_2255,factor_702,item_5,score_1,,valid
vote_2256,factor_703,item_5,score_3,,valid
vote_2257,factor_705,item_5,score_3,,valid
vote_2258,factor_704,item_5,score_1,,valid
vote_2259,factor_701,item_5,score_3,,valid
vote_2260,factor_700,item_5,score_3,,valid
vote_2261,factor_688,item_5,score_3,,valid
vote_2262,factor_683,item_5,score_3,,valid
vote_2263,factor_687,item_5,score_1,,valid
vote_2265,factor_682,item_5,score_1,,valid
vote_2266,factor_685,item_5,score_3,,valid
vote_2267,factor_686,item_5,score_3,,valid
vote_2268,factor_696,item_5,score_1,,valid
vote_2269,factor_694,item_5,score_1,,valid
vote_2271,factor_697,item_5,score_3,,valid
vote_2272,factor_698,item_5,score_3,,valid
vote_2273,factor_692,item_5,score_1,,valid
vote_2274,factor_693,item_5,score_1,,valid
vote_2275,factor_239,item_5,score_1,,valid
vote_2276,factor_240,item_5,score_1,,valid
vote_2277,factor_237,item_5,score_3,,valid
vote_2278,factor_238,item_5,score_3,,valid
vote_2280,factor_252,item_5,score_3,,valid
vote_2281,factor_251,item_5,score_3,,valid
vote_2282,factor_255,item_5,score_1,,valid
vote_2283,factor_253,item_5,score_1,,valid
vote_2285,factor_248,item_5,score_3,,valid
vote_2287,factor_246,item_5,score_1,,valid
vote_2288,factor_244,item_5,score_1,,valid
vote_2289,factor_243,item_5,score_1,,valid
vote_2291,factor_231,item_5,score_3,,valid
vote_2292,factor_233,item_5,score_3,,valid
vote_2293,factor_232,item_5,score_3,,valid
vote_2294,factor_228,item_5,score_1,,valid
vote_2295,factor_229,item_5,score_1,,valid
vote_2296,factor_227,item_5,score_1,,valid
vote_2297,factor_223,item_5,score_1,,valid
vote_2298,factor_225,item_5,score_1,,valid
vote_2299,factor_224,item_5,score_1,,valid
vote_2300,factor_217,item_5,score_1,,valid
vote_2301,factor_219,item_5,score_1,,valid
vote_2302,factor_220,item_5,score_1,,valid
vote_2303,factor_221,item_5,score_1,,valid
vote_2304,factor_218,item_5,score_1,,valid
vote_2305,factor_235,item_5,score_1,,valid
vote_2306,factor_202,item_5,score_1,,valid
vote_2307,factor_199,item_5,score_1,,valid
vote_2308,factor_200,item_5,score_1,,valid
vote_2309,factor_201,item_5,score_1,,valid
vote_2310,factor_203,item_5,score_1,,valid
vote_2311,factor_205,item_5,score_1,,valid
vote_2312,factor_208,item_5,score_1,,valid
vote_2313,factor_207,item_5,score_1,,valid
vote_2314,factor_206,item_5,score_1,,valid
vote_2315,factor_193,item_5,score_1,,valid
vote_2316,factor_192,item_5,score_1,,valid
vote_2317,factor_182,item_5,score_1,,valid
vote_2318,factor_185,item_5,score_1,,valid
vote_2319,factor_183,item_5,score_1,,valid
vote_2320,factor_184,item_5,score_1,,valid
vote_2321,factor_213,item_5,score_1,,valid
vote_2322,factor_212,item_5,score_1,,valid
vote_2323,factor_210,item_5,score_1,,valid
vote_2324,factor_211,item_5,score_1,,valid
vote_2325,factor_214,item_5,score_1,,valid
vote_2326,factor_187,item_5,score_1,,valid
vote_2327,factor_189,item_5,score_1,,valid
vote_2328,factor_190,item_5,score_1,,valid
vote_2329,factor_188,item_5,score_1,,valid
vote_2330,factor_178,item_5,score_1,,valid
vote_2331,factor_177,item_5,score_1,,valid
vote_2332,factor_180,item_5,score_1,,valid
vote_2333,factor_179,item_5,score_1,,valid
vote_2334,factor_174,item_5,score_1,,valid
vote_2335,factor_172,item_5,score_1,,valid
vote_2336,factor_173,item_5,score_1,,valid
vote_2337,factor_175,item_5,score_1,,valid
vote_2338,factor_170,item_5,score_1,,valid
vote_2339,factor_169,item_5,score_1,,valid
vote_2340,factor_168,item_5,score_1,,valid
vote_2341,factor_167,item_5,score_1,,valid
vote_2342,factor_166,item_5,score_1,,valid
vote_2343,factor_197,item_5,score_1,,valid
vote_2344,factor_195,item_5,score_1,,valid
vote_2345,factor_196,item_5,score_1,,valid
vote_2346,factor_137,item_5,score_1,,valid
vote_2347,factor_140,item_5,score_1,,valid
vote_2348,factor_138,item_5,score_1,,valid
vote_2350,factor_121,item_5,score_1,,valid
vote_2351,factor_120,item_5,score_1,,valid
vote_2352,factor_124,item_5,score_1,,valid
vote_2353,factor_123,item_5,score_1,,valid
vote_2356,factor_127,item_5,score_1,,valid
vote_2357,factor_129,item_5,score_1,,valid
vote_2358,factor_144,item_5,score_1,,valid
vote_2359,factor_142,item_5,score_1,,valid
vote_2360,factor_143,item_5,score_3,,valid
vote_2361,factor_148,item_5,score_3,,valid
vote_2362,factor_147,item_5,score_3,,valid
vote_2363,factor_146,item_5,score_3,,valid
vote_2365,factor_150,item_5,score_3,,valid
vote_2366,factor_149,item_5,score_1,,valid
vote_2367,factor_154,item_5,score_3,,valid
vote_2368,factor_153,item_5,score_3,,valid
vote_2369,factor_155,item_5,score_3,,valid
vote_2370,factor_156,item_5,score_3,,valid
vote_2371,factor_158,item_5,score_1,,valid
vote_2373,factor_160,item_5,score_1,,valid
vote_2374,factor_161,item_5,score_1,,valid
vote_2375,factor_162,item_5,score_1,,valid
vote_2376,factor_163,item_5,score_1,,valid
vote_2377,factor_134,item_5,score_3,,valid
vote_2378,factor_135,item_5,score_1,,valid
vote_2379,factor_65,item_5,score_1,,valid
vote_2380,factor_67,item_5,score_1,,valid
vote_2382,factor_66,item_5,score_3,,valid
vote_2383,factor_72,item_5,score_3,,valid
vote_2384,factor_69,item_5,score_3,,valid
vote_2385,factor_70,item_5,score_3,,valid
vote_2387,factor_77,item_5,score_3,,valid
vote_2388,factor_74,item_5,score_3,,valid
vote_2389,factor_75,item_5,score_3,,valid
vote_2390,factor_76,item_5,score_3,,valid
vote_2391,factor_31,item_5,score_3,,valid
vote_2392,factor_28,item_5,score_1,,valid
vote_2393,factor_29,item_5,score_3,,valid
vote_2394,factor_30,item_5,score_1,,valid
vote_2396,factor_33,item_5,score_1,,valid
vote_2397,factor_54,item_5,score_1,,valid
vote_2398,factor_53,item_5,score_1,,valid
vote_2399,factor_52,item_5,score_3,,valid
vote_2400,factor_51,item_5,score_3,,valid
vote_2401,factor_80,item_5,score_1,,valid
vote_2402,factor_79,item_5,score_1,,valid
vote_2403,factor_82,item_5,score_1,,valid
vote_2404,factor_81,item_5,score_1,,valid
vote_2405,factor_84,item_5,score_1,,valid
vote_2406,factor_86,item_5,score_1,,valid
vote_2407,factor_85,item_5,score_1,,valid
vote_2408,factor_58,item_5,score_1,,valid
vote_2410,factor_61,item_5,score_1,,valid
vote_2411,factor_62,item_5,score_1,,valid
vote_2412,factor_57,item_5,score_1,,valid
vote_2413,factor_56,item_5,score_1,,valid
vote_2414,factor_59,item_5,score_1,,valid
vote_2415,factor_49,item_5,score_1,,valid
vote_2416,factor_48,item_5,score_1,,valid
vote_2417,factor_941,item_5,score_1,,valid
vote_2418,factor_939,item_5,score_1,,valid
vote_2419,factor_943,item_5,score_1,,valid
vote_2420,factor_942,item_5,score_1,,valid
vote_2421,factor_940,item_5,score_1,,valid
vote_2422,factor_944,item_5,score_1,,valid
vote_2423,factor_938,item_5,score_3,,valid
vote_2424,factor_936,item_5,score_3,,valid
vote_2425,factor_937,item_5,score_3,,valid
vote_2426,factor_958,item_5,score_1,,valid
vote_2427,factor_961,item_5,score_1,,valid
vote_2428,factor_959,item_5,score_1,,valid
vote_2429,factor_960,item_5,score_1,,valid
vote_2430,factor_956,item_5,score_1,,valid
vote_2431,factor_957,item_5,score_1,,valid
vote_2433,factor_953,item_5,score_1,,valid
vote_2434,factor_950,item_5,score_3,,valid
vote_2435,factor_951,item_5,score_1,,valid
vote_2436,factor_949,item_5,score_1,,valid
vote_2437,factor_948,item_5,score_1,,valid
vote_2438,factor_946,item_5,score_1,,valid
vote_2439,factor_945,item_5,score_1,,valid
vote_2440,factor_947,item_5,score_1,,valid
vote_2441,factor_966,item_5,score_1,,valid
vote_2442,factor_968,item_5,score_1,,valid
vote_2444,factor_965,item_5,score_1,,valid
vote_2445,factor_967,item_5,score_1,,valid
vote_2446,factor_341,item_5,score_1,,valid
vote_2447,factor_343,item_5,score_1,,valid
vote_2448,factor_342,item_5,score_1,,valid
vote_2449,factor_344,item_5,score_1,,valid
vote_2450,factor_340,item_5,score_1,,valid
vote_2451,factor_352,item_5,score_1,,valid
vote_2452,factor_350,item_5,score_1,,valid
vote_2453,factor_351,item_5,score_1,,valid
vote_2454,factor_353,item_5,score_1,,valid
vote_2455,factor_347,item_5,score_1,,valid
vote_2456,factor_346,item_5,score_1,,valid
vote_2457,factor_348,item_5,score_1,,valid
vote_2458,factor_330,item_5,score_1,,valid
vote_2459,factor_332,item_5,score_1,,valid
vote_2460,factor_331,item_5,score_3,,valid
vote_2461,factor_325,item_5,score_1,,valid
vote_2462,factor_328,item_5,score_1,,valid
vote_2463,factor_327,item_5,score_1,,valid
vote_2464,factor_326,item_5,score_1,,valid
vote_2465,factor_320,item_5,score_3,,valid
vote_2467,factor_321,item_5,score_3,,valid
vote_2468,factor_322,item_5,score_1,,valid
vote_2469,factor_962,item_5,score_3,,valid
vote_2470,factor_964,item_5,score_3,,valid
vote_2471,factor_963,item_5,score_3,,valid
vote_2472,factor_336,item_5,score_3,,valid
vote_2473,factor_337,item_5,score_1,,valid
vote_2474,factor_338,item_5,score_1,,valid
vote_2476,factor_15,item_5,score_1,,valid
vote_2477,factor_20,item_5,score_1,,valid
vote_2478,factor_19,item_5,score_1,,valid
vote_2479,factor_18,item_5,score_1,,valid
vote_2481,factor_22,item_5,score_1,,valid
vote_2482,factor_24,item_5,score_1,,valid
vote_2483,factor_25,item_5,score_1,,valid
vote_2484,factor_23,item_5,score_1,,valid
vote_2485,factor_12,item_5,score_3,,valid
vote_2486,factor_13,item_5,score_3,,valid
vote_2487,factor_6,item_5,score_3,,valid
vote_2488,factor_5,item_5,score_3,,valid
vote_2490,factor_8,item_5,score_3,,valid
vote_2491,factor_9,item_5,score_3,,valid
vote_2492,factor_10,item_5,score_3,,valid
vote_2493,factor_257,item_5,score_1,,valid
vote_2494,factor_859,item_5,score_1,,valid
vote_2495,factor_281,item_5,score_1,,valid
vote_2496,factor_861,item_5,score_1,,valid
vote_2498,factor_858,item_5,score_1,,valid
vote_2499,factor_289,item_5,score_1,,valid
vote_2500,factor_290,item_5,score_1,,valid
vote_2501,factor_291,item_5,score_1,,valid
vote_2502,factor_865,item_5,score_1,,valid
vote_2503,factor_862,item_5,score_1,,valid
vote_2504,factor_863,item_5,score_1,,valid
vote_2505,factor_864,item_5,score_1,,valid
vote_2507,factor_287,item_5,score_1,,valid
vote_2508,factor_284,item_5,score_1,,valid
vote_2509,factor_285,item_5,score_1,,valid
vote_2510,factor_286,item_5,score_1,,valid
vote_2511,factor_296,item_5,score_1,,valid
vote_2512,factor_295,item_5,score_1,,valid
vote_2513,factor_293,item_5,score_3,,valid
vote_2514,factor_763,item_5,score_1,,valid
vote_2515,factor_761,item_5,score_1,,valid
vote_2516,factor_762,item_5,score_1,,valid
vote_2517,factor_757,item_5,score_1,,valid
vote_2518,factor_755,item_5,score_1,,valid
vote_2519,factor_756,item_5,score_1,,valid
vote_2521,factor_759,item_5,score_1,,valid
vote_2522,factor_766,item_5,score_1,,valid
vote_2523,factor_767,item_5,score_1,,valid
vote_2524,factor_768,item_5,score_1,,valid
vote_2525,factor_769,item_5,score_1,,valid
vote_2526,factor_765,item_5,score_1,,valid
vote_2527,factor_750,item_5,score_1,,valid
vote_2528,factor_752,item_5,score_1,,valid
vote_2529,factor_748,item_5,score_1,,valid
vote_2530,factor_749,item_5,score_1,,valid
vote_2531,factor_751,item_5,score_1,,valid
vote_2532,factor_743,item_5,score_1,,valid
vote_2533,factor_742,item_5,score_1,,valid
vote_2534,factor_746,item_5,score_1,,valid
vote_2535,factor_745,item_5,score_1,,valid
vote_2536,factor_744,item_5,score_1,,valid
vote_2537,factor_740,item_5,score_1,,valid
vote_2538,factor_736,item_5,score_1,,valid
vote_2539,factor_739,item_5,score_1,,valid
vote_2540,factor_738,item_5,score_1,,valid
vote_2541,factor_737,item_5,score_1,,valid
vote_2542,factor_113,item_5,score_1,,valid
vote_2543,factor_112,item_5,score_1,,valid
vote_2545,factor_117,item_5,score_1,,valid
vote_2546,factor_116,item_5,score_1,,valid
vote_2547,factor_89,item_5,score_3,,valid
vote_2548,factor_91,item_5,score_1,,valid
vote_2549,factor_92,item_5,score_1,,valid
