id,name,parent_id/id,note,type,ponderation,state
factor_1011,Market Position,,"
Ponderation Change Suggested by viral(viraltiny@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Revoked by Website Administrator. Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by rafaelbabilonia(rafaelbabilonia@yahoo.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by Mica(sardelic.miroslav@gmail.com). Value Changed from 1.1 to 1.1.
Ponderation Change Suggested by mpcattin(michel@cattin.ch). Value Changed from 1.1 to 1.32.
Ponderation Change Suggested by olefoxe(olaf.vocks@googlemail.com). Value Changed from 1.32 to 1.6104.
Ponderation Change Suggested by jvo(jvo@tinyerp.com). Value Changed from 1.6104 to 1.5104.
Ponderation Change Suggested by rafaelbabilonia(rafaelbabilonia@yahoo.com). Value Changed from 1.5104 to 1.1.
Ponderation Change Suggested by Mica(sardelic.miroslav@gmail.com). Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by mpcattin(michel@cattin.ch). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by olefoxe(olaf.vocks@googlemail.com). Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by osilber(olivier.silber@roquette.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Pascal(emilio.tanco@gmail.com). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by capi(capicapo@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by gilmorevalve(mmorris@gilmorevalve.com). Value Changed from 1.1 to 1.2.
Ponderation Revoked by Website Administrator. Value Changed from 1.2 to 1.1.
Ponderation Revoked by Website Administrator. Value Changed from 1.1 to 1.2.
Ponderation Revoked by Website Administrator. Value Changed from 1.2 to 1.1.
Ponderation Revoked by Website Administrator. Value Changed from 1.1 to 1.2.
Ponderation Revoked by Website Administrator. Value Changed from 1.2 to 1.3.
Ponderation Revoked by Website Administrator. Value Changed from 1.3 to 1.2.
Ponderation Revoked by Website Administrator. Value Changed from 1.2 to 1.1.
Ponderation Revoked by Website Administrator. Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by ashir24(ashir24@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by sme(sme@tinyerp.com). Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by miraj(miraj76@rogers.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by linruhe(linruhe@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by praveenb(praveen.bansod@gmail.com). Value Changed from 1.2 to 1.3.
Ponderation Change Suggested by goosefoots(pb.bosch@gmail.com). Value Changed from 1.3 to 1.4.
Ponderation Change Suggested by jakub_ananicz(jananicz@konsulting.edu.pl). Value Changed from 1.4 to 1.5.
Ponderation Change Suggested by vvvv(vrs.brt@gmail.com). Value Changed from 1.5 to 1.6.
Ponderation Change Suggested by maruthivijaykumar(vijay_ogirala@yahoo.com). Value Changed from 1.6 to 1.7.
Ponderation Change Suggested by jcbayarri(jcbayarri@obertic.com). Value Changed from 1.7 to 1.8.
Ponderation Change Suggested by yoni(yoni_ko@hotmail.com). Value Changed from 1.8 to 1.7.
Ponderation Change Suggested by minaeian(minaeian@yahoo.com). Value Changed from 1.7 to 1.6.
Ponderation Change Suggested by teglatfalasar(juan.latorre@treesoluciones.com). Value Changed from 1.6 to 1.7.
Ponderation Change Suggested by flamoedo(fl.filho@yahoo.com.br). Value Changed from 1.7 to 1.8.
Ponderation Change Suggested by Stane(s.klesnik@siol.net). Value Changed from 1.8 to 1.7.
Ponderation Change Suggested by joafera(joafera@gmail.com). Value Changed from 1.7 to 1.6.
Ponderation Change Suggested by b157649(sabiavoj@guerrillamailblock.com). Value Changed from 1.6 to 1.7.
Ponderation Change Suggested by malledrabs(malledrabs@gmail.com). Value Changed from 1.7 to 1.8.
Ponderation Change Suggested by fp(fp@openerp.com). Value Changed from 1.8 to 1.7.
Ponderation Change Suggested by zyprexa(zyprexa@gmail.com). Value Changed from 1.7 to 1.6.
Ponderation Change Suggested by conectasoftware(conectasoftware@gmail.com). Value Changed from 1.6 to 1.5.
Ponderation Change Suggested by roger01mx(orrn@live.com.mx). Value Changed from 1.5 to 1.6.",view,1.6,open
factor_1012,Visibility,factor_1011,"
Ponderation Change Suggested by Pascal(emilio.tanco@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by shyamli(shyamlisingh86@gmail.com). Value Changed from 0.9 to 1.0.
Ponderation Revoked by Website Administrator. Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by goosefoots(pb.bosch@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by maruthivijaykumar(vijay_ogirala@yahoo.com). Value Changed from 0.9 to 0.8.
Ponderation Change Suggested by Chalard(chalard.asd@gmail.com). Value Changed from 0.8 to 0.9.
Ponderation Change Suggested by Leon(hotrithuan@yahoo.com). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by n_aravindh(n.aravindh@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.2 to 1.3.",view,1.3,open
factor_1024,>100.000 Hits on Google,factor_1012,"
Ponderation Change Suggested by viral(viraltiny@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Revoked by Website Administrator. Value Changed from 1.1 to 1.0.
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_1025,>500.000 Hits on Google,factor_1012,"
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_1026,>1.000.000 Hits on Google,factor_1012,"
Ponderation Change Suggested by b157649(sabiavoj@guerrillamailblock.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.1 to 1.2.",criterion,1.2,open
factor_1027,>2.000.000 Hits on Google,factor_1012,"
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.1 to 1.2.",criterion,1.2,open
factor_1028,>5.000.000 Hits on Google,factor_1012,"
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.1 to 1.2.",criterion,1.2,open
factor_1013,Services Offer,factor_1011,"
Ponderation Change Suggested by goosefoots(pb.bosch@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Chalard(chalard.asd@gmail.com). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by jamesdubai(jamesdubai@yahoo.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.2 to 1.3.",view,1.3,open
factor_1029,>10 integrators,factor_1013,"
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_1030,>50 integrators,factor_1013,,criterion,1,open
factor_1031,>100 integrators,factor_1013,,criterion,1,open
factor_1032,>200 integrators,factor_1013,,criterion,1,open
factor_1033,>300 integrators,factor_1013,"
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 1.1.",criterion,1.1,open
factor_1014,Success Stories,factor_1011,"
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by n_aravindh(n.aravindh@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.2 to 1.3.",view,1.3,open
factor_1015,Number of Success Stories,factor_1014,"
Ponderation Change Suggested by n_aravindh(n.aravindh@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.1 to 1.2.",view,1.2,open
factor_1034,>50 Successful Implementation,factor_1015,"
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 0.9.",criterion,0.9,open
factor_1035,>100 Successful Implementation,factor_1015,,criterion,1,open
factor_1036,>500 Successful Implementation,factor_1015,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_1037,>2500 Successful Implementation,factor_1015,,criterion,1,open
factor_1038,>5000 Successful Implementation,factor_1015,"
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by jrivas(jose.rivastorres@gmail.com). Value Changed from 1.1 to 1.0.",criterion,1,open
factor_1017,Editor Strength,factor_1011,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Chalard(chalard.asd@gmail.com). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by xuanlapd(xuanlapd@gmail.com). Value Changed from 1.0 to 1.1.
Ponderation Change Suggested by n_aravindh(n.aravindh@gmail.com). Value Changed from 1.1 to 1.2.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 1.2 to 1.3.",view,1.3,open
factor_1018,>20 employees,factor_1017,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 0.9 to 0.8.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.8 to 0.9.",criterion,0.9,open
factor_1019,>50 employees,factor_1017,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_1020,>100 employees,factor_1017,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
factor_1021,>500 employees,factor_1017,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by tcool(thierry.arene@gmail.com). Value Changed from 0.9 to 0.8.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.8 to 0.9.",criterion,0.9,open
factor_1022,>1000 employees,factor_1017,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by tcool(thierry.arene@gmail.com). Value Changed from 0.9 to 0.8.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.8 to 0.9.",criterion,0.9,open
factor_1023,>5000 employees,factor_1017,"
Ponderation Change Suggested by pssman(pssman@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Pare(bodrato@mail.dm.unipi.it). Value Changed from 0.9 to 1.0.
Ponderation Change Suggested by tcool(thierry.arene@gmail.com). Value Changed from 1.0 to 0.9.
Ponderation Change Suggested by Vanille(seveclem@gmail.com). Value Changed from 0.9 to 1.0.",criterion,1,open
